0.02842,0.07644
0.07742,0.02744
-0.05978,-0.07056
0.00882,-0.01176
0.01862,-0.09016
-0.07938,0.11564
-0.03038,0.04704
-0.03038,-0.04116
0.00882,-0.16856
0.05782,0.09604
0.04802,0.04704
0.03822,-0.14896
-0.05978,0.09604
-0.04998,0.11564
-0.00098,0.00784
-0.03038,-0.07056
-0.09898,0.05684
0.02842,0.09604
0.08722,-0.07056
-0.01078,0.02744
-0.09898,0.01764
0.00882,-0.03136
0.04802,-0.07056
-0.04998,-0.02156
-0.01078,-0.10976
0.03822,-0.01176
-0.07938,-0.02156
-0.06958,-0.13916
0.00882,0.01764
0.13622,-0.08036
-0.01078,0.06664
-0.04998,-0.05096
0.04802,0.02744
-0.01078,-0.02156
0.07742,-0.00196
0.06762,0.04704
0.05782,0.04704
-0.04018,0.06664
-0.05978,-0.04116
0.16562,0.21364
0.01862,-0.00196
0.02842,0.03724
0.06762,-0.01176
-0.04998,0.06664
-0.08918,-0.04116
-0.04018,0.10584
-0.00098,0.03724
-0.04018,-0.12936
0.01862,-0.10976
-0.03038,-0.00196
-0.01078,-0.01176
0.07742,0.13524
-0.01078,0.10584
-0.01078,-0.03136
0.09702,0.06664
0.00882,-0.03136
0.05782,0.01764
0.07742,-0.06076
-0.01078,-0.05096
0.03822,0.08624
0.04802,0.01764
0.01862,0.08624
-0.02058,-0.03136
0.05782,0.10584
-0.03038,0.00784
-0.02058,-0.00196
0.04802,-0.08036
0.03822,0.01764
0.04802,-0.03136
-0.04018,-0.03136
0.05782,0.07644
0.02842,0.04704
-0.01078,-0.01176
0.00882,0.01764
0.03822,0.20384
0.04802,0.13524
-0.01078,0.01764
0.04802,-0.00196
-0.04998,-0.06076
0.01862,0.09604
0.05782,0.07644
-0.03038,0.01764
-0.05978,-0.03136
-0.00098,-0.08036
0.13622,0.14504
-0.02058,0.03724
-0.01078,-0.07056
0.03822,0.02744
0.04802,-0.06076
0.00882,0.10584
-0.03038,0.00784
0.00882,-0.02156
0.06762,0.09604
0.01862,0.00784
-0.04998,-0.04116
0.02842,-0.10976
0.11662,0.07644
0.02842,0.05684
-0.00098,-0.05096
-0.00098,0.01764
-0.01078,-0.16856
-0.01078,0.13524
0.04802,-0.10976
-0.06958,0.01764
-0.00098,0.06664
0.04802,0.03724
-0.02058,0.01764
0.02842,-0.09016
-0.01078,-0.10976
0.01862,0.15484
0.02842,0.03724
-0.04998,-0.01176
-0.03038,-0.02156
0.08722,0.10584
-0.05978,0.06664
0.01862,-0.09016
0.01862,0.07644
0.03822,-0.06076
0.11662,0.01764
-0.00098,-0.08036
0.02842,0.20384
-0.02058,-0.10976
0.06762,0.10584
-0.07938,-0.02156
0.02842,-0.05096
0.04802,0.00784
-0.02058,-0.07056
0.13622,-0.00196
0.02842,-0.07056
0.02842,-0.04116
0.08722,-0.01176
0.02842,0.01764
-0.04998,0.05684
-0.04998,0.06664
-0.02058,-0.01176
0.04802,0.03724
0.02842,-0.08036
-0.04018,0.00784
0.06762,0.00784
-0.00098,-0.01176
-0.02058,0.14504
-0.01078,-0.07056
0.06762,0.03724
-0.06958,0.03724
0.07742,0.03724
-0.10878,-0.01176
0.01862,0.07644
0.01862,0.06664
-0.01078,0.13524
-0.00098,-0.07056
0.01862,0.06664
-0.02058,0.04704
0.01862,-0.04116
0.07742,0.01764
0.03822,0.07644
0.06762,-0.15876
-0.00098,-0.06076
0.01862,0.06664
0.01862,0.03724
0.02842,0.02744
0.02842,-0.04116
-0.01078,0.03724
0.05782,0.03724
0.00882,-0.04116
0.08722,0.04704
-0.07938,-0.08036
0.02842,0.01764
0.04802,-0.01176
0.07742,0.17444
0.10682,0.00784
-0.03038,-0.01176
0.00882,-0.02156
-0.02058,0.10584
0.03822,-0.04116
0.00882,-0.05096
0.07742,0.03724
0.09702,-0.10976
-0.07938,0.13524
-0.10878,-0.10976
0.00882,0.08624
0.00882,0.00784
0.01862,-0.06076
0.00882,-0.06076
-0.04018,0.01764
0.00882,0.04704
-0.09898,-0.11956
0.01862,0.03724
-0.00098,0.13524
-0.00098,-0.02156
-0.04018,0.08624
0.06762,0.00784
0.06762,0.00784
-0.06958,0.11564
-0.06958,0.09604
0.08722,-0.02156
0.05782,-0.09016
0.03822,0.02744
-0.02058,-0.02156
-0.03038,-0.06076
-0.04998,0.01764
0.05782,0.00784
0.00882,0.01764
-0.00098,0.01764
-0.00098,0.12544
0.06762,0.13524
0.07742,0.02744
0.01862,-0.01176
-0.01078,-0.11956
-0.06958,-0.00196
-0.04018,-0.09016
0.03822,-0.05096
0.01862,0.00784
-0.00098,0.05684
-0.04018,-0.04116
-0.02058,-0.01176
0.03822,-0.00196
0.02842,-0.06076
0.03822,0.03724
0.04802,-0.03136
-0.03038,0.01764
-0.07938,0.00784
0.04802,-0.02156
-0.01078,0.05684
-0.05978,0.03724
0.04802,0.12544
-0.03038,0.05684
0.00882,0.01764
0.02842,-0.09016
0.02842,0.03724
-0.04018,0.03724
-0.04998,-0.01176
-0.03038,0.03724
0.00882,0.01764
-0.07938,0.01764
-0.01078,0.00784
-0.04998,0.05684
0.00882,-0.00196
-0.04998,0.07644
0.04802,0.03724
0.01862,0.06664
0.04802,-0.04116
-0.05978,-0.05096
-0.03038,0.01764
-0.04018,-0.00196
0.01862,0.13524
0.09702,0.03724
0.03822,0.02744
-0.16758,-0.05096
0.28322,-0.03136
0.03822,0.02744
0.00882,-0.05096
0.04802,-0.02156
-0.01078,-0.04116
0.00882,-0.04116
0.01862,-0.02156
0.00882,0.16464
0.02842,0.05684
-0.07938,-0.09016
0.00882,0.02744
-0.00098,0.03724
-0.08918,-0.05096
-0.02058,0.12544
-0.04998,-0.00196
-0.08918,0.07644
0.00882,-0.09016
-0.05978,-0.04116
0.05782,0.16464
0.17542,-0.89376
0.38122,-1.02116
0.22442,-0.61936
0.18522,-0.25676
-0.09898,0.42924
-0.25578,0.96824
-0.04998,0.07644
0.13622,-0.00196
-0.09898,0.65464
-0.13818,1.30144
-0.19698,1.86004
-0.21658,1.67384
-0.37338,1.55624
-0.45178,0.99764
-0.59878,1.38964
-1.15738,1.34064
-1.13778,0.48804
-0.69678,0.61544
-1.77478,0.24304
-1.50038,-0.62916
-1.45138,0.84084
-1.34358,-0.89376
-1.69638,-0.24696
-1.62778,-1.07996
-0.08918,-0.95256
-1.37298,-1.50136
-1.10838,-0.85456
0.73402,-1.04076
0.21462,-1.45236
0.04802,-1.88356
0.20482,-1.28576
0.99862,-1.74636
0.68502,-1.14856
1.00842,-1.40336
1.76302,-1.07016
1.56702,-0.32536
1.96882,-0.73696
2.65482,-1.40336
2.93902,-1.16816
1.49842,-0.11956
1.75322,-0.37436
2.23342,-0.82516
3.08602,0.57624
2.91942,-0.11956
2.31182,0.24304
2.18442,0.97804
1.82182,2.08544
2.25302,2.13444
1.11622,1.46804
1.37102,2.67344
2.57642,1.96784
0.37142,1.77184
0.63602,2.44804
-1.21618,2.56564
-1.51018,1.42884
-0.33418,3.57504
0.00882,2.69304
-1.42198,2.05604
-1.36318,1.08584
-2.09818,1.77184
-2.45098,0.91924
0.02842,0.02744
0.04802,-0.00196
0.01862,0.00784
0.01862,0.05684
0.02842,0.05684
-0.04018,-0.01176
0.02842,-0.02156
-0.04998,0.03724
0.00882,0.02744
-0.00098,-0.03136
-0.01078,0.00784
-0.06958,-0.07056
0.03822,-0.09996
0.00882,0.02744
0.01862,0.04704
0.00882,0.00784
-0.01078,-0.03136
0.08722,0.01764
-0.00098,0.05684
-0.01078,0.11564
0.13622,-0.01176
-0.01078,0.04704
0.00882,-0.07056
0.00882,0.06664
0.03822,-0.04116
-0.00098,-0.06076
-0.04018,-0.01176
-0.02058,-0.01176
-0.04998,-0.08036
-0.05978,0.01764
0.04802,-0.06076
-0.03038,0.08624
-0.00098,-0.04116
0.08722,-0.00196
-0.04998,-0.05096
0.02842,-0.00196
0.02842,-0.00196
-0.02058,0.04704
0.05782,0.05684
0.02842,-0.02156
-0.05978,0.05684
0.11662,-0.00196
0.00882,0.02744
0.01862,-0.00196
0.00882,0.08624
-0.02058,0.01764
0.06762,0.02744
0.00882,-0.03136
-0.01078,-0.14896
0.01862,-0.09016
0.11662,-0.13916
0.01862,-0.04116
-0.11858,-0.06076
0.05782,-0.27636
0.09702,-0.22736
-0.05978,-0.26656
0.03822,-0.39396
-0.12838,-0.32536
0.06762,-0.25676
-0.04018,-0.22736
0.03822,-0.39396
-0.10878,-0.50176
-0.18718,-0.20776
-0.28518,-0.56056
-0.34398,-0.45276
-0.82418,-0.28616
-1.02998,-0.08036
-0.53018,-0.11956
-0.80458,0.19404
-1.33378,0.24304
-0.88298,0.28224
-2.32358,0.15484
-1.90218,0.38024
-1.72578,0.75264
-1.46118,0.46844
-1.18678,1.11524
-2.04918,1.47784
-1.54938,1.90904
-1.44158,1.55624
-0.14798,0.92904
0.37142,1.29164
-0.30478,0.28224
-1.00058,0.03724
0.02842,0.63504
0.44982,0.20384
0.61642,-0.82516
0.60662,0.51744
0.40082,0.66444
1.50822,-0.00196
1.36122,0.32144
2.40982,0.78204
1.26322,0.04704
1.52782,0.69384
1.63562,-0.04116
1.26322,-0.59976
0.88102,-0.29596
0.74382,-0.36456
0.49882,-0.74676
1.31222,-0.81536
0.63602,-0.22736
0.66542,-0.12936
0.44002,-0.09996
0.40082,-0.17836
0.33222,-0.62916
0.34202,0.05684
0.52822,-0.17836
-0.09898,0.36064
0.20482,-0.13916
0.33222,0.05684
0.68502,-0.51156
0.12642,-0.60956
0.28322,-0.80556
-0.63798,-0.82516
-0.22638,-0.76636
-0.06958,-0.65856
-0.32438,-0.53116
0.15582,-0.52136
0.00882,-0.37436
-0.26558,-0.32536
-0.07938,-0.32536
-0.26558,-0.22736
-0.20678,-0.14896
-0.38318,-0.06076
-0.06958,0.08624
-0.07938,-0.09016
0.27342,-0.23716
0.71442,-0.30576
0.54782,-0.37436
0.05782,-0.09996
-0.02058,0.08624
-0.60858,-0.14896
-0.84378,0.17444
-1.00058,0.47824
-0.53018,0.45864
-0.31458,0.28224
-0.08918,0.01764
-0.11858,-0.03136
-0.14798,-0.00196
-0.13818,-0.02156
-0.29498,-0.09016
-0.23618,-0.07056
-0.37338,-0.31556
-0.66738,-0.22736
-0.75558,-0.26656
-0.71638,-0.11956
-0.75558,-0.18816
-1.16718,-0.05096
-0.66738,0.03724
-0.61838,-0.08036
-1.09858,-0.15876
0.05782,-0.09996
0.41062,-0.18816
-0.25578,-0.08036
0.07742,-0.07056
-0.05978,-0.04116
-0.10878,0.02744
-0.72618,-0.44296
-0.55958,-0.13916
-0.20678,0.14504
0.70462,-0.00196
0.82222,0.54684
1.11622,0.20384
-0.49098,-0.28616
-1.16718,-0.31556
-0.03038,0.02744
0.97902,0.07644
1.19462,0.21364
0.55762,0.34104
1.01822,0.41944
0.92022,0.39984
0.81242,0.65464
0.70462,0.45864
0.48902,0.56644
0.33222,0.48804
0.38122,0.32144
0.26362,0.20384
0.04802,0.10584
0.03822,-0.01176
-0.00098,-0.06076
-0.02058,-0.03136
0.00882,-0.04116
-0.04998,-0.02156
-0.00098,-0.00196
0.02842,-0.03136
-0.05978,0.01764
0.04802,0.02744
-0.06958,0.03724
0.02842,-0.00196
0.06762,-0.09016
0.04802,-0.02156
0.01862,0.01764
0.15582,0.04704
0.10682,0.06664
0.05782,-0.08036
0.07742,0.02744
0.07742,0.11564
0.03822,0.07644
0.03822,0.02744
-0.04998,0.03724
-0.02058,-0.03136
-0.02058,0.03724
0.00882,0.04704
0.00882,-0.02156
-0.01078,-0.01176
-0.11858,0.04704
0.00882,-0.02156
-0.04018,-0.02156
-0.03038,-0.03136
0.00882,0.00784
0.07742,0.00784
-0.00098,0.01764
-0.03038,-0.10976
0.02842,0.03724
-0.06958,-0.00196
-0.02058,0.03724
0.01862,0.00784
0.06762,0.08624
0.05782,0.01764
0.09702,-0.08036
0.02842,0.06664
0.11662,0.09604
0.05782,0.07644
0.06762,0.07644
-0.00098,-0.03136
0.03822,0.13524
0.02842,0.10584
0.05782,0.03724
-0.03038,-0.01176
0.05782,-0.07056
0.00882,0.11564
0.06762,-0.04116
0.13622,-0.06076
0.03822,0.02744
0.01862,-0.00196
-0.00098,-0.05096
0.01862,-0.03136
0.04802,-0.04116
-0.02058,-0.08036
-0.01078,-0.01176
0.04802,-0.12936
-0.00098,-0.03136
-0.03038,0.00784
0.02842,0.00784
0.04802,-0.07056
0.07742,-0.08036
0.19502,-0.32536
0.55762,-0.65856
0.78302,-0.84476
0.94962,-0.86436
1.10642,-0.72716
1.27302,-0.73696
1.71402,-0.40376
1.98842,-0.60956
1.64542,-0.58016
2.69402,-0.21756
1.42002,0.15484
1.39062,-0.66836
1.75322,-0.05096
0.73402,-0.09016
2.14522,0.21364
-0.01078,-0.02156
0.67522,-0.25676
1.91982,-0.44296
-1.14758,0.36064
-0.26558,-0.01176
1.23382,-0.72716
2.38042,0.55664
0.47922,-0.09996
-1.04958,-0.03136
-0.48118,-0.41356
-2.00018,0.01764
-1.41218,-0.07056
-1.07898,0.39984
-2.15698,0.63504
-1.95118,-0.19796
-2.13738,0.30184
-1.57878,0.80164
-2.10798,0.50764
-1.56898,0.70364
-1.64738,0.75264
-1.26518,0.75264
-0.80458,0.62524
-0.34398,0.23324
-0.12838,0.14504
-0.02058,0.11564
0.05782,0.05684
0.06762,0.01764
0.00882,0.06664
0.15582,0.08624
0.08722,-0.00196
0.01862,0.00784
0.04802,-0.02156
0.02842,0.02744
-0.02058,-0.05096
-0.03038,0.02744
-0.00098,0.01764
0.04802,0.08624
-0.04018,-0.04116
0.00882,-0.01176
0.05782,0.06664
-0.01078,0.02744
-0.00098,-0.01176
-0.03038,-0.04116
-0.04018,0.02744
0.09702,0.03724
0.01862,-0.07056
0.07742,-0.01176
-0.04018,0.04704
-0.01078,0.14504
0.01862,0.01764
0.04802,0.03724
-0.01078,-0.00196
0.02842,0.03724
-0.06958,0.02744
0.01862,0.04704
0.02842,-0.04116
0.06762,0.02744
0.17542,0.15484
0.00882,0.04704
-0.01078,0.14504
0.07742,0.45864
0.45962,0.62524
0.36162,0.50764
0.26362,0.46844
0.57722,0.59584
0.47922,0.52724
0.58702,0.36064
0.21462,-0.05096
0.67522,0.35084
0.25382,0.24304
0.18522,0.62524
0.12642,0.74284
-0.06958,0.78204
0.12642,0.92904
0.75362,1.21324
-0.27538,1.93844
0.35182,1.44844
0.58702,1.62484
0.55762,0.41944
1.53762,-0.09016
0.66542,0.22344
0.70462,-0.10976
0.38122,0.01764
0.25382,-0.20776
0.15582,0.35084
0.39102,0.17444
-1.38278,0.29204
-1.19658,-0.56056
-0.37338,-0.53116
-0.44198,-0.20776
-0.32438,-0.23716
-0.86338,-0.16856
-0.52038,-0.71736
-0.59878,-0.57036
-0.64778,-0.63896
-0.15778,-1.16816
-0.70658,-1.77576
-1.26518,-1.05056
-1.02018,-1.18776
-1.00058,-0.96236
-0.55958,-0.87416
-0.44198,-0.72716
-0.11858,-0.38416
-0.00098,-0.14896
-0.01078,-0.17836
-0.01078,-0.00196
-0.02058,0.09604
0.00882,0.00784
0.02842,0.01764
0.11662,0.03724
-0.00098,0.03724
-0.03038,0.00784
0.03822,0.02744
-0.01078,0.06664
0.00882,0.02744
-0.02058,-0.00196
0.01862,-0.09016
-0.07938,0.04704
-0.05978,0.02744
0.01862,0.03724
0.04802,-0.00196
-0.00098,0.05684
0.04802,0.02744
0.02842,0.16464
0.03822,0.06664
0.06762,0.12544
0.16562,0.05684
0.13622,0.07644
0.03822,0.09604
0.12642,0.07644
0.08722,-0.01176
-0.08918,0.02744
0.09702,-0.01176
0.05782,-0.11956
0.11662,-0.18816
0.01862,-0.04116
-0.10878,0.06664
-0.05978,-0.09016
-0.08918,0.04704
-0.01078,-0.12936
-0.01078,-0.01176
-0.03038,0.04704
-0.01078,-0.12936
-0.10878,0.05684
-0.00098,-0.03136
-0.12838,0.02744
-0.15778,0.02744
-0.05978,0.01764
-0.10878,0.14504
-0.00098,0.07644
-0.06958,0.18424
-0.20678,0.50764
-0.48118,0.75264
-0.63798,0.70364
-0.39298,0.64484
-0.53018,0.57624
-0.42238,0.40964
-0.26558,0.27244
-0.59878,0.18424
-0.75558,0.64484
-1.51998,0.96824
-1.14758,0.88004
-1.21618,0.89964
-1.59838,1.27204
-1.28478,1.01724
-1.76498,1.22304
-1.69638,0.69384
-0.31458,0.61544
-1.02998,0.46844
-0.23618,0.08624
-0.26558,-0.28616
1.16522,-0.21756
0.63602,-0.44296
1.04762,-0.72716
1.41022,-0.66836
1.42982,-0.18816
0.72422,-0.51156
1.11622,-0.53116
1.01822,-0.75656
1.41022,-0.67816
1.05742,-0.96236
1.23382,-0.69776
0.83202,-0.62916
0.70462,-0.68796
0.41062,-0.48216
0.13622,-0.11956
0.09702,-0.08036
-0.04018,0.07644
0.03822,0.11564
-0.03038,-0.04116
0.02842,0.15484
-0.00098,-0.06076
-0.01078,-0.01176
-0.03038,0.00784
0.00882,0.05684
-0.01078,0.15484
0.12642,0.08624
0.04802,0.10584
-0.03038,-0.04116
-0.00098,0.08624
0.03822,-0.00196
-0.03038,0.07644
0.06762,0.20384
-0.02058,0.11564
0.02842,0.07644
0.00882,0.04704
-0.06958,0.15484
0.02842,0.05684
-0.03038,0.01764
0.02842,-0.06076
-0.04998,-0.16856
-0.06958,-0.05096
-0.04998,-0.03136
0.00882,-0.07056
0.03822,0.00784
0.03822,0.00784
0.02842,-0.01176
-0.11858,-0.00196
-0.03038,-0.02156
0.02842,0.01764
-0.05978,0.00784
-0.09898,-0.03136
-0.48118,-0.11956
-0.60858,-0.08036
-0.62818,-0.12936
-0.85358,-0.27636
-1.01038,-0.37436
-1.14758,-0.51156
-1.39258,-0.61936
-1.23578,-0.37436
-1.62778,-0.49196
-1.11818,-0.81536
-1.05938,-0.83496
-1.00058,-0.93296
-0.76538,-0.87416
-0.94178,-1.11916
-0.97118,-0.96236
-1.09858,-0.65856
-0.45178,-0.45276
-0.71638,-0.06076
0.14602,0.48804
0.10682,0.54684
0.27342,0.59584
1.08682,0.42924
1.23382,0.04704
1.31222,0.18424
0.19502,0.45864
0.53802,0.21364
0.51842,0.49784
1.70422,0.38024
1.40042,0.34104
1.90022,0.36064
1.28282,0.39984
1.08682,0.55664
0.96922,0.63504
0.64582,0.61544
0.66542,0.50764
0.63602,0.51744
0.36162,0.34104
0.18522,0.29204
0.18522,0.01764
0.08722,0.12544
0.09702,0.02744
-0.02058,-0.06076
0.00882,-0.13916
-0.01078,-0.25676
-0.00098,-0.09016
-0.05978,-0.20776
-0.03038,-0.27636
-0.04018,-0.49196
-0.01078,-0.33516
-0.00098,-0.24696
0.22442,0.02744
0.22442,-0.16856
0.36162,-0.01176
0.32242,0.06664
0.58702,-0.21756
0.33222,-0.25676
0.38122,-0.53116
0.64582,-0.43316
1.05742,-0.61936
1.20442,-0.64876
1.49842,-0.83496
1.40042,-0.92316
1.63562,-0.22736
1.71402,0.20384
1.62582,0.50764
1.25342,0.95844
0.00882,0.99764
0.99862,0.65464
0.50862,0.63504
0.84182,0.50764
1.29262,0.37044
1.50822,0.55664
1.91982,0.24304
1.29262,0.11564
0.24402,0.36064
1.52782,-0.04116
0.03822,0.61544
-0.48118,-0.11956
0.50862,0.31164
-0.42238,0.51744
-0.81438,0.48804
-1.25538,0.69384
-0.85358,1.22304
-1.80418,1.09564
-1.25538,1.32104
-0.47138,0.58604
-1.38278,0.47824
-0.50078,0.44884
-0.73598,0.19404
0.04802,0.38024
0.34202,-0.02156
0.00882,-0.09016
0.01862,-0.12936
-0.01078,-0.21756
-0.13818,-0.00196
-0.24598,0.18424
0.18522,-0.25676
-0.19698,0.09604
-1.07898,-0.10976
-0.49098,-0.08036
-0.86338,-0.04116
-0.97118,0.16464
-0.39298,-0.58016
-0.83398,-0.91336
-0.57918,-0.66836
-0.38318,-0.00196
-0.64778,-0.57036
-0.49098,-0.62916
-0.93198,-0.38416
-1.02018,-0.46256
-0.93198,-0.30576
-0.59878,-0.26656
-0.88298,-0.36456
-0.56938,-0.22736
-0.42238,-0.17836
-0.42238,-0.10976
-0.14798,-0.09016
-0.10878,-0.09996
0.05782,0.02744
0.04802,0.02744
0.03822,-0.06076
0.09702,-0.00196
0.00882,-0.02156
0.03822,0.00784
-0.01078,0.05684
-0.08918,0.00784
-0.02058,0.01764
0.05782,0.15484
0.05782,0.12544
-0.03038,-0.05096
-0.02058,0.01764
0.00882,0.05684
-0.01078,-0.10976
-0.07938,0.07644
0.00882,0.01764
0.07742,-0.12936
0.01862,0.01764
0.01862,0.07644
0.00882,-0.05096
0.12642,0.03724
0.00882,0.19404
0.38122,0.17444
0.54782,0.13524
0.39102,0.15484
0.30282,0.22344
0.49882,0.07644
0.75362,0.26264
0.74382,0.34104
0.57722,0.44884
0.70462,0.43904
1.50822,0.75264
0.49882,0.59584
0.49882,0.57624
0.16562,0.59584
0.73402,0.51744
-0.38318,-0.38416
0.43022,0.29204
0.22442,0.80164
-0.01078,0.54684
-0.81438,0.11564
-0.07938,0.47824
1.58662,2.49704
-0.09898,-0.24696
-1.26518,0.27244
-0.50078,0.50764
0.14602,0.01764
-0.49098,-0.57036
-0.75558,-0.82516
-0.44198,-0.41356
-0.50078,-1.01136
-0.69678,-0.78596
-1.12798,-0.24696
0.03822,-0.70756
-0.71638,-0.47236
-0.25578,-0.20776
-0.41258,-0.33516
-0.43218,-0.31556
0.07742,-0.09996
-0.20678,-0.16856
-0.27538,-0.36456
0.10682,-0.15876
-0.02058,-0.53116
0.03822,-0.45276
-0.15778,-0.58016
-0.16758,-0.56056
-0.22638,-0.17836
-0.12838,-0.22736
-0.08918,-0.02156
0.04802,0.03724
0.09702,0.16464
0.00882,0.17444
0.09702,0.27244
0.18522,0.39984
0.21462,0.37044
0.19502,0.04704
0.23422,-0.01176
0.21462,-0.07056
0.20482,-0.17836
0.09702,-0.16856
-0.06958,-0.34496
-0.16758,-0.26656
-0.18718,-0.27636
-0.20678,-0.18816
-0.04998,-0.18816
-0.08918,-0.02156
0.04802,-0.01176
0.04802,0.12544
0.11662,0.09604
0.14602,0.21364
0.21462,0.01764
0.21462,0.12544
0.10682,0.22344
0.46942,0.15484
0.74382,0.14504
0.59682,0.28224
0.55762,0.35084
0.42042,0.45864
0.45962,0.57624
0.45962,0.57624
0.45962,0.41944
0.66542,0.48804
0.23422,0.42924
0.70462,0.38024
0.55762,0.16464
0.33222,0.05684
0.56742,0.05684
0.36162,-0.01176
0.43022,0.02744
0.50862,-0.17836
0.18522,0.42924
-0.21658,0.03724
